# tracer: function_graph
#
# CPU  DURATION                  FUNCTION CALLS
# |     |   |                     |   |   |   |
  9)   0.744 us    |  finish_task_switch.isra.0();
  8)               |                              kmem_cache_free() {
  8)   0.163 us    |                                __slab_free();
  8)   0.473 us    |                              }
  8)   0.673 us    |                            }
  8)   0.955 us    |                          }
  8)               |                          kfree_skbmem() {
  8)               |                            kmem_cache_free() {
  8)   0.162 us    |                              __slab_free();
  8)   0.477 us    |                            }
  8)   0.718 us    |                          }
  8)   2.184 us    |                        }
  8)   0.096 us    |                        tcp_ack_tstamp();
  8)               |                        tcp_ack_update_rtt() {
  8)   0.123 us    |                          tcp_rtt_estimator();
  8)   0.095 us    |                          __usecs_to_jiffies();
  8)   0.640 us    |                        }
  8)               |                        cubictcp_acked() {
  8)   0.113 us    |                          hystart_update();
  8)   0.346 us    |                        }
  8)   4.902 us    |                      }
  8)   0.206 us    |                      tcp_rack_update_reo_wnd();
  8)               |                      tcp_schedule_loss_probe() {
  8)               |                        tcp_schedule_loss_probe.part.0() {
  8)   0.117 us    |                          __usecs_to_jiffies();
  8)   0.094 us    |                          jiffies_to_usecs();
  8)   0.096 us    |                          __usecs_to_jiffies();
  8)               |                          sk_reset_timer() {
  8)               |                            mod_timer() {
  8)               |                              lock_timer_base() {
  8)   0.130 us    |                                _raw_spin_lock_irqsave();
  8)   0.467 us    |                              }
  8)   0.160 us    |                              calc_wheel_index();
  8)   0.112 us    |                              detach_if_pending();
  8)   0.127 us    |                              _raw_spin_lock();
  8)   0.133 us    |                              enqueue_timer();
  8)   0.103 us    |                              _raw_spin_unlock_irqrestore();
  8)   2.003 us    |                            }
  8)   2.247 us    |                          }
  8)   3.142 us    |                        }
  8)   3.389 us    |                      }
  8)   0.122 us    |                      tcp_newly_delivered();
  8)   0.115 us    |                      tcp_rate_gen();
  8)   0.112 us    |                      cubictcp_cong_avoid();
  8)   0.129 us    |                      tcp_update_pacing_rate();
  8)   0.103 us    |                      tcp_xmit_recovery();
  8) + 10.907 us   |                    }
  8)   0.164 us    |                    tcp_check_space();
  8)               |                    __tcp_ack_snd_check() {
  8)               |                      tcp_send_delayed_ack() {
  8)   0.095 us    |                        __usecs_to_jiffies();
  8)   0.117 us    |                        tcp_delack_max();
  8)               |                        sk_reset_timer() {
  8)               |                          mod_timer() {
  8)               |                            lock_timer_base() {
  8)   0.105 us    |                              _raw_spin_lock_irqsave();
  8)   0.304 us    |                            }
  8)   0.104 us    |                            calc_wheel_index();
  8)   0.101 us    |                            detach_if_pending();
  8)   0.123 us    |                            enqueue_timer();
  8)   0.103 us    |                            _raw_spin_unlock_irqrestore();
  8)   1.398 us    |                          }
  8)   1.591 us    |                        }
  8)   2.247 us    |                      }
  8)   2.597 us    |                    }
  8)               |                    tcp_data_ready() {
  8)               |                      sock_def_readable() {
  8)               |                        __wake_up_sync_key() {
  8)   0.103 us    |                          _raw_spin_lock_irqsave();
  8)               |                          __wake_up_common() {
  8)   0.169 us    |                            pollwake();
  8)               |                            pollwake() {
  8)               |                              default_wake_function() {
  8)               |                                try_to_wake_up() {
  8)   0.154 us    |                                  _raw_spin_lock_irqsave();
  8)               |                                  select_task_rq_fair() {
  8)               |                                    wake_affine() {
  8)   0.163 us    |                                      available_idle_cpu();
  8)   0.119 us    |                                      cpus_share_cache();
  8)   0.165 us    |                                      available_idle_cpu();
  8)   0.947 us    |                                    }
  8)               |                                    select_idle_sibling() {
  8)   0.102 us    |                                      available_idle_cpu();
  8)   0.305 us    |                                    }
  8)   1.764 us    |                                  }
  8)               |                                  ttwu_queue_wakelist() {
  8)               |                                    __smp_call_single_queue() {
  8)   0.183 us    |                                      call_function_single_prep_ipi();
  8)   0.496 us    |                                    }
  8)   0.795 us    |                                  }
  8)   0.105 us    |                                  _raw_spin_unlock_irqrestore();
  8)   3.656 us    |                                }
  8)   3.892 us    |                              }
  8)   4.095 us    |                            }
  8)   4.767 us    |                          }
  8)   0.107 us    |                          _raw_spin_unlock_irqrestore();
  8)   5.487 us    |                        }
  8)   5.743 us    |                      }
  8)   5.991 us    |                    }
  8) + 22.151 us   |                  }
  8) + 22.647 us   |                }
  8) + 25.071 us   |              }
  8) + 25.852 us   |            }
  8) + 26.086 us   |          }
  8) + 26.422 us   |        }
  8) + 26.808 us   |      }
  8) + 29.182 us   |    }
  8) + 30.480 us   |  }
  9)               |  ip_queue_xmit() {
  9)               |    __ip_queue_xmit() {
  9)               |      __sk_dst_check() {
  9)   0.207 us    |        ipv4_dst_check();
  9)   0.606 us    |      }
  9)   0.105 us    |      skb_push();
  9)               |      ip_local_out() {
  9)               |        __ip_local_out() {
  9)   0.127 us    |          ip_send_check();
  9)   0.378 us    |        }
  9)               |        ip_output() {
  9)               |          nf_hook_slow() {
  9)   0.101 us    |            apparmor_ip_postroute();
  9)   0.394 us    |          }
  9)               |          ip_finish_output() {
  9)               |            __ip_finish_output() {
  9)               |              ip_finish_output2() {
  9)               |                __dev_queue_xmit() {
  9)   0.113 us    |                  qdisc_pkt_len_init();
  9)               |                  netdev_core_pick_tx() {
  9)               |                    netdev_pick_tx() {
  9)   0.280 us    |                      __get_xps_queue_idx();
  9)   0.527 us    |                    }
  9)   0.847 us    |                  }
  9)   0.125 us    |                  _raw_spin_lock();
  9)               |                  sch_direct_xmit() {
  9)               |                    validate_xmit_skb_list() {
  9)               |                      validate_xmit_skb() {
  9)               |                        netif_skb_features() {
  9)               |                          gve_features_check [gve]() {
  9)   0.099 us    |                            gve_features_check_dqo [gve]();
  9)   0.401 us    |                          }
  9)   0.104 us    |                          skb_network_protocol();
  9)   0.907 us    |                        }
  9)   0.110 us    |                        skb_csum_hwoffload_help();
  9)   0.107 us    |                        validate_xmit_xfrm();
  9)   1.666 us    |                      }
  9)   1.881 us    |                    }
  9)   0.102 us    |                    _raw_spin_lock();
  9)               |                    dev_hard_start_xmit() {
  9)               |                      xmit_one.constprop.0() {
  9)               |                        gve_start_xmit [gve]() {
  9)               |                          gve_tx_dqo [gve]() {
  9)               |                            gve_try_tx_skb.isra.0 [gve]() {
  9)   0.160 us    |                              gve_has_avail_slots_tx_dqo [gve]();
  9)               |                              gve_tx_add_skb_dqo [gve]() {
  9)               |                                gve_tx_add_skb_no_copy_dqo.isra.0 [gve]() {
  9)   0.099 us    |                                  is_vmalloc_addr();
  9)   0.187 us    |                                  dma_map_page_attrs();
  9)   0.318 us    |                                  gve_tx_fill_pkt_desc_dqo.isra.0 [gve]();
  9)   0.172 us    |                                  dma_map_page_attrs();
  9)   0.168 us    |                                  gve_tx_fill_pkt_desc_dqo.isra.0 [gve]();
  9)   1.774 us    |                                }
  9)   2.150 us    |                              }
  9)   0.171 us    |                              skb_clone_tx_timestamp();
  9)   3.536 us    |                            }
  9)   3.923 us    |                          }
  9)   4.243 us    |                        }
  9)   4.480 us    |                      }
  9)   4.734 us    |                    }
  9)   0.104 us    |                    _raw_spin_lock();
  9)   7.413 us    |                  }
  9)               |                  __qdisc_run() {
  9)               |                    dequeue_skb() {
  9)   0.131 us    |                      fq_codel_dequeue [sch_fq_codel]();
  9)   0.416 us    |                    }
  9)   0.654 us    |                  }
  9)   0.105 us    |                  __local_bh_enable_ip();
  9) + 10.319 us   |                }
  9) + 10.839 us   |              }
  9) + 11.196 us   |            }
  9) + 11.538 us   |          }
  9) + 12.329 us   |        }
  9) + 13.103 us   |      }
  9) + 14.395 us   |    }
  9) + 15.113 us   |  }
  8)               |  ip_list_rcv() {
  8)   0.158 us    |    ip_rcv_core();
  8)               |    ip_sublist_rcv() {
  8)               |      ip_rcv_finish_core() {
  8)               |        tcp_v4_early_demux() {
  8)               |          __inet_lookup_established() {
  8)   0.124 us    |            inet_ehashfn();
  8)   0.398 us    |          }
  8)   0.103 us    |          ipv4_dst_check();
  8)   0.947 us    |        }
  8)   1.245 us    |      }
  8)               |      ip_sublist_rcv_finish() {
  8)               |        ip_local_deliver() {
  8)               |          ip_local_deliver_finish() {
  8)               |            ip_protocol_deliver_rcu() {
  8)               |              raw_local_deliver() {
  8)   0.116 us    |                raw_v4_input();
  8)   0.314 us    |              }
  8)               |              tcp_v4_rcv() {
  8)               |                tcp_inbound_hash() {
  8)   0.108 us    |                  tcp_do_parse_auth_options();
  8)   0.309 us    |                }
  8)               |                sk_filter_trim_cap() {
  8)               |                  security_sock_rcv_skb() {
  8)   0.097 us    |                    apparmor_socket_sock_rcv_skb();
  8)   0.317 us    |                  }
  8)   0.519 us    |                }
  8)   0.096 us    |                tcp_v4_fill_cb();
  8)   0.166 us    |                _raw_spin_lock();
  8)               |                tcp_v4_do_rcv() {
  8)   0.100 us    |                  ipv4_dst_check();
  8)               |                  tcp_rcv_established() {
  8)               |                    tcp_mstamp_refresh() {
  8)   0.114 us    |                      ktime_get();
  8)   0.314 us    |                    }
  8)   0.113 us    |                    ktime_get_seconds();
  8)               |                    tcp_queue_rcv() {
  8)   0.097 us    |                      tcp_rcv_sne_update();
  8)   0.371 us    |                    }
  8)               |                    tcp_event_data_recv() {
  8)   0.103 us    |                      tcp_measure_rcv_mss();
  8)   0.373 us    |                    }
  8)               |                    __tcp_ack_snd_check() {
  8)               |                      tcp_send_delayed_ack() {
  8)   0.098 us    |                        __usecs_to_jiffies();
  8)   0.097 us    |                        tcp_delack_max();
  8)               |                        sk_reset_timer() {
  8)               |                          mod_timer() {
  8)               |                            lock_timer_base() {
  8)   0.103 us    |                              _raw_spin_lock_irqsave();
  8)   0.322 us    |                            }
  8)   0.097 us    |                            calc_wheel_index();
  8)   0.152 us    |                            detach_if_pending();
  8)   0.139 us    |                            enqueue_timer();
  8)   0.101 us    |                            _raw_spin_unlock_irqrestore();
  8)   1.437 us    |                          }
  8)   1.628 us    |                        }
  8)   2.247 us    |                      }
  8)   2.470 us    |                    }
  8)               |                    tcp_data_ready() {
  8)               |                      sock_def_readable() {
  8)               |                        __wake_up_sync_key() {
  8)   0.101 us    |                          _raw_spin_lock_irqsave();
  8)               |                          __wake_up_common() {
  8)   0.104 us    |                            pollwake();
  8)               |                            pollwake() {
  8)               |                              default_wake_function() {
  8)               |                                try_to_wake_up() {
  8)   0.175 us    |                                  _raw_spin_lock_irqsave();
  8)               |                                  select_task_rq_fair() {
  8)               |                                    wake_affine() {
  8)   0.178 us    |                                      available_idle_cpu();
  8)   0.259 us    |                                      cpus_share_cache();
  8)   0.243 us    |                                      available_idle_cpu();
  8)   1.148 us    |                                    }
  8)               |                                    select_idle_sibling() {
  8)   0.096 us    |                                      available_idle_cpu();
  8)   0.458 us    |                                    }
  8)   2.054 us    |                                  }
  8)               |                                  ttwu_queue_wakelist() {
  8)               |                                    __smp_call_single_queue() {
  8)   0.244 us    |                                      call_function_single_prep_ipi();
  8)   0.576 us    |                                    }
  8)   0.989 us    |                                  }
  8)   0.104 us    |                                  _raw_spin_unlock_irqrestore();
  8)   3.965 us    |                                }
  8)   4.158 us    |                              }
  8)   4.351 us    |                            }
  8)   4.854 us    |                          }
  8)   0.104 us    |                          _raw_spin_unlock_irqrestore();
  8)   5.469 us    |                        }
  8)   5.742 us    |                      }
  8)   5.949 us    |                    }
  8) + 10.425 us   |                  }
  8) + 10.848 us   |                }
  8) + 12.608 us   |              }
  8) + 13.230 us   |            }
  8) + 13.453 us   |          }
  8) + 13.680 us   |        }
  8) + 13.980 us   |      }
  8) + 15.567 us   |    }
  8) + 16.127 us   |  }
  9)               |  ip_queue_xmit() {
  9)               |    __ip_queue_xmit() {
  9)               |      __sk_dst_check() {
  9)   0.140 us    |        ipv4_dst_check();
  9)   0.375 us    |      }
  9)   0.117 us    |      skb_push();
  9)               |      ip_local_out() {
  9)               |        __ip_local_out() {
  9)   0.113 us    |          ip_send_check();
  9)   0.344 us    |        }
  9)               |        ip_output() {
  9)               |          nf_hook_slow() {
  9)   0.113 us    |            apparmor_ip_postroute();
  9)   0.347 us    |          }
  9)               |          ip_finish_output() {
  9)               |            __ip_finish_output() {
  9)               |              ip_finish_output2() {
  9)               |                __dev_queue_xmit() {
  9)   0.122 us    |                  qdisc_pkt_len_init();
  9)               |                  netdev_core_pick_tx() {
  9)               |                    netdev_pick_tx() {
  9)   0.174 us    |                      __get_xps_queue_idx();
  9)   0.404 us    |                    }
  9)   0.630 us    |                  }
  9)   0.135 us    |                  _raw_spin_lock();
  9)               |                  sch_direct_xmit() {
  9)               |                    validate_xmit_skb_list() {
  9)               |                      validate_xmit_skb() {
  9)               |                        netif_skb_features() {
  9)               |                          gve_features_check [gve]() {
  9)   0.097 us    |                            gve_features_check_dqo [gve]();
  9)   0.315 us    |                          }
  9)   0.124 us    |                          skb_network_protocol();
  9)   0.792 us    |                        }
  9)   0.122 us    |                        skb_csum_hwoffload_help();
  9)   0.097 us    |                        validate_xmit_xfrm();
  9)   1.486 us    |                      }
  9)   1.720 us    |                    }
  9)   0.102 us    |                    _raw_spin_lock();
  9)               |                    dev_hard_start_xmit() {
  9)               |                      xmit_one.constprop.0() {
  9)               |                        gve_start_xmit [gve]() {
  9)               |                          gve_tx_dqo [gve]() {
  9)               |                            gve_try_tx_skb.isra.0 [gve]() {
  9)   0.103 us    |                              gve_has_avail_slots_tx_dqo [gve]();
  9)               |                              gve_tx_add_skb_dqo [gve]() {
  9)               |                                gve_tx_add_skb_no_copy_dqo.isra.0 [gve]() {
  9)   0.096 us    |                                  is_vmalloc_addr();
  9)   0.121 us    |                                  dma_map_page_attrs();
  9)   0.117 us    |                                  gve_tx_fill_pkt_desc_dqo.isra.0 [gve]();
  9)   0.118 us    |                                  dma_map_page_attrs();
  9)   0.102 us    |                                  gve_tx_fill_pkt_desc_dqo.isra.0 [gve]();
  9)   1.424 us    |                                }
  9)   1.687 us    |                              }
  9)   0.118 us    |                              skb_clone_tx_timestamp();
  9)   2.373 us    |                            }
  9)   2.592 us    |                          }
  9)   2.922 us    |                        }
  9)   3.167 us    |                      }
  9)   3.369 us    |                    }
  9)   0.101 us    |                    _raw_spin_lock();
  9)   5.843 us    |                  }
  9)               |                  __qdisc_run() {
  9)               |                    dequeue_skb() {
  9)   0.099 us    |                      fq_codel_dequeue [sch_fq_codel]();
  9)   0.341 us    |                    }
  9)   0.566 us    |                  }
  9)   0.100 us    |                  __local_bh_enable_ip();
  9)   8.235 us    |                }
  9)   8.525 us    |              }
  9)   8.762 us    |            }
  9)   8.973 us    |          }
  9)   9.646 us    |        }
  9) + 10.330 us   |      }
  9) + 11.290 us   |    }
  9) + 11.536 us   |  }
  8)               |  ip_list_rcv() {
  8)   0.278 us    |    ip_rcv_core();
  8)               |    ip_sublist_rcv() {
  8)               |      ip_rcv_finish_core() {
  8)               |        tcp_v4_early_demux() {
  8)               |          __inet_lookup_established() {
  8)   0.126 us    |            inet_ehashfn();
  8)   0.655 us    |          }
  8)   0.192 us    |          ipv4_dst_check();
  8)   1.443 us    |        }
  8)   1.843 us    |      }
  8)               |      ip_sublist_rcv_finish() {
  8)               |        ip_local_deliver() {
  8)               |          ip_local_deliver_finish() {
  8)               |            ip_protocol_deliver_rcu() {
  8)               |              raw_local_deliver() {
  8)   0.133 us    |                raw_v4_input();
  8)   0.392 us    |              }
  8)               |              tcp_v4_rcv() {
  8)               |                tcp_inbound_hash() {
  8)   0.139 us    |                  tcp_do_parse_auth_options();
  8)   0.415 us    |                }
  8)               |                sk_filter_trim_cap() {
  8)               |                  security_sock_rcv_skb() {
  8)   0.123 us    |                    apparmor_socket_sock_rcv_skb();
  8)   0.465 us    |                  }
  8)   0.833 us    |                }
  8)   0.107 us    |                tcp_v4_fill_cb();
  8)   0.163 us    |                _raw_spin_lock();
  8)               |                tcp_v4_do_rcv() {
  8)   0.098 us    |                  ipv4_dst_check();
  8)               |                  tcp_rcv_established() {
  8)               |                    tcp_mstamp_refresh() {
  8)   0.115 us    |                      ktime_get();
  8)   0.323 us    |                    }
  8)   0.097 us    |                    ktime_get_seconds();
  8)               |                    tcp_ack() {
  8)               |                      tcp_clean_rtx_queue.constprop.0() {
  8)   0.107 us    |                        tcp_rack_advance();
  8)   0.150 us    |                        tcp_rate_skb_delivered();
  8)   0.102 us    |                        tcp_ack_tstamp();
  8)               |                        __kfree_skb() {
  8)   0.098 us    |                          skb_release_head_state();
  8)               |                          skb_release_data() {
  8)               |                            skb_free_head() {
  8)               |                              kmem_cache_free() {
  8)   0.161 us    |                                __slab_free();
  8)   0.476 us    |                              }
  8)   0.677 us    |                            }
  8)   0.997 us    |                          }
  8)               |                          kfree_skbmem() {
  8)               |                            kmem_cache_free() {
  8)   0.161 us    |                              __slab_free();
  8)   0.685 us    |                            }
  8)   1.012 us    |                          }
  8)   2.525 us    |                        }
  8)   0.316 us    |                        tcp_rack_advance();
  8)   0.204 us    |                        tcp_rate_skb_delivered();
  8)   0.097 us    |                        tcp_ack_tstamp();
  8)               |                        __kfree_skb() {
  8)   0.098 us    |                          skb_release_head_state();
  8)               |                          skb_release_data() {
  8)               |                            skb_free_head() {
  8)               |                              kmem_cache_free() {
  8)   0.137 us    |                                __slab_free();
  8)   0.365 us    |                              }
  8)   0.657 us    |                            }
  8)   0.917 us    |                          }
  8)               |                          kfree_skbmem() {
  8)               |                            kmem_cache_free() {
  8)   0.130 us    |                              __slab_free();
  8)   0.360 us    |                            }
  8)   0.577 us    |                          }
  8)   2.077 us    |                        }
  8)   0.099 us    |                        tcp_ack_tstamp();
  8)               |                        tcp_ack_update_rtt() {
  8)               |                          tcp_rtt_estimator() {
  8)   0.096 us    |                            jiffies_to_usecs();
  8)   0.519 us    |                          }
  8)   0.097 us    |                          __usecs_to_jiffies();
  8)   1.057 us    |                        }
  8)               |                        cubictcp_acked() {
  8)   0.104 us    |                          hystart_update();
  8)   0.349 us    |                        }
  8)   9.175 us    |                      }
  8)   0.128 us    |                      tcp_rack_update_reo_wnd();
  8)               |                      tcp_schedule_loss_probe() {
  8)               |                        tcp_schedule_loss_probe.part.0() {
  8)   0.097 us    |                          __usecs_to_jiffies();
  8)   0.096 us    |                          jiffies_to_usecs();
  8)   0.099 us    |                          __usecs_to_jiffies();
  8)               |                          sk_reset_timer() {
  8)               |                            mod_timer() {
  8)               |                              lock_timer_base() {
  8)   0.168 us    |                                _raw_spin_lock_irqsave();
  8)   0.377 us    |                              }
  8)   0.106 us    |                              calc_wheel_index();
  8)   0.119 us    |                              detach_if_pending();
  8)   0.133 us    |                              _raw_spin_lock();
  8)   0.135 us    |                              enqueue_timer();
  8)   0.107 us    |                              _raw_spin_unlock_irqrestore();
  8)   1.881 us    |                            }
  8)   2.129 us    |                          }
  8)   3.005 us    |                        }
  8)   3.253 us    |                      }
  8)   0.125 us    |                      tcp_newly_delivered();
  8)   0.116 us    |                      tcp_rate_gen();
  8)   0.112 us    |                      cubictcp_cong_avoid();
  8)   0.131 us    |                      tcp_update_pacing_rate();
  8)   0.104 us    |                      tcp_xmit_recovery();
  8) + 14.433 us   |                    }
  8)               |                    __kfree_skb() {
  8)   0.111 us    |                      skb_release_head_state();
  8)               |                      skb_release_data() {
  8)               |                        skb_free_head() {
  8)   0.107 us    |                          kmem_cache_free();
  8)   0.308 us    |                        }
  8)   0.520 us    |                      }
  8)               |                      kfree_skbmem() {
  8)               |                        kmem_cache_free() {
  8)   0.144 us    |                          __memcg_slab_free_hook();
  8)   0.519 us    |                        }
  8)   0.737 us    |                      }
  8)   1.776 us    |                    }
  8)   0.197 us    |                    tcp_check_space();
  8) + 17.709 us   |                  }
  8) + 18.157 us   |                }
  8) + 20.609 us   |              }
  8) + 21.519 us   |            }
  8) + 21.795 us   |          }
  8) + 22.055 us   |        }
  8) + 22.387 us   |      }
  8) + 24.706 us   |    }
  8) + 26.060 us   |  }
  8)               |  ip_list_rcv() {
  8)   0.201 us    |    ip_rcv_core();
  8)               |    ip_sublist_rcv() {
  8)               |      ip_rcv_finish_core() {
  8)               |        tcp_v4_early_demux() {
  8)               |          __inet_lookup_established() {
  8)   0.180 us    |            inet_ehashfn();
  8)   0.403 us    |          }
  8)   0.099 us    |          ipv4_dst_check();
  8)   0.924 us    |        }
  8)   1.182 us    |      }
  8)               |      ip_sublist_rcv_finish() {
  8)               |        ip_local_deliver() {
  8)               |          ip_local_deliver_finish() {
  8)               |            ip_protocol_deliver_rcu() {
  8)               |              raw_local_deliver() {
  8)   0.096 us    |                raw_v4_input();
  8)   0.294 us    |              }
  8)               |              tcp_v4_rcv() {
  8)               |                tcp_inbound_hash() {
  8)   0.098 us    |                  tcp_do_parse_auth_options();
  8)   0.300 us    |                }
  8)               |                sk_filter_trim_cap() {
  8)               |                  security_sock_rcv_skb() {
  8)   0.097 us    |                    apparmor_socket_sock_rcv_skb();
  8)   0.299 us    |                  }
  8)   0.504 us    |                }
  8)   0.102 us    |                tcp_v4_fill_cb();
  8)   0.098 us    |                _raw_spin_lock();
  8)               |                tcp_v4_do_rcv() {
  8)   0.097 us    |                  ipv4_dst_check();
  8)               |                  tcp_rcv_established() {
  8)               |                    tcp_mstamp_refresh() {
  8)   0.114 us    |                      ktime_get();
  8)   0.314 us    |                    }
  8)   0.096 us    |                    ktime_get_seconds();
  8)               |                    tcp_queue_rcv() {
  8)   0.096 us    |                      tcp_rcv_sne_update();
  8)   0.382 us    |                    }
  8)               |                    tcp_event_data_recv() {
  8)   0.123 us    |                      tcp_measure_rcv_mss();
  8)   0.384 us    |                    }
  8)               |                    __tcp_ack_snd_check() {
  8)               |                      tcp_send_delayed_ack() {
  8)   0.095 us    |                        __usecs_to_jiffies();
  8)   0.097 us    |                        tcp_delack_max();
  8)               |                        sk_reset_timer() {
  8)               |                          mod_timer() {
  8)               |                            lock_timer_base() {
  8)   0.100 us    |                              _raw_spin_lock_irqsave();
  8)   0.302 us    |                            }
  8)   0.104 us    |                            calc_wheel_index();
  8)   0.101 us    |                            detach_if_pending();
  8)   0.124 us    |                            enqueue_timer();
  8)   0.103 us    |                            _raw_spin_unlock_irqrestore();
  8)   1.375 us    |                          }
  8)   1.567 us    |                        }
  8)   2.200 us    |                      }
  8)   2.459 us    |                    }
  8)               |                    tcp_data_ready() {
  8)               |                      sock_def_readable() {
  8)               |                        __wake_up_sync_key() {
  8)   0.102 us    |                          _raw_spin_lock_irqsave();
  8)               |                          __wake_up_common() {
  8)   0.104 us    |                            pollwake();
  8)               |                            pollwake() {
  8)               |                              default_wake_function() {
  8)               |                                try_to_wake_up() {
  8)   0.182 us    |                                  _raw_spin_lock_irqsave();
  8)               |                                  select_task_rq_fair() {
  8)               |                                    wake_affine() {
  8)   0.106 us    |                                      available_idle_cpu();
  8)   0.167 us    |                                      cpus_share_cache();
  8)   0.172 us    |                                      available_idle_cpu();
  8)   0.943 us    |                                    }
  8)               |                                    select_idle_sibling() {
  8)   0.100 us    |                                      available_idle_cpu();
  8)   0.302 us    |                                    }
  8)   1.856 us    |                                  }
  8)               |                                  ttwu_queue_wakelist() {
  8)               |                                    __smp_call_single_queue() {
  8)   0.165 us    |                                      call_function_single_prep_ipi();
  8)   0.590 us    |                                    }
  8)   0.928 us    |                                  }
  8)   0.174 us    |                                  _raw_spin_unlock_irqrestore();
  8)   4.092 us    |                                }
  8)   4.396 us    |                              }
  8)   4.657 us    |                            }
  8)   5.408 us    |                          }
  8)   0.104 us    |                          _raw_spin_unlock_irqrestore();
  8)   6.065 us    |                        }
  8)   6.347 us    |                      }
  8)   6.593 us    |                    }
  8) + 11.083 us   |                  }
  8) + 11.486 us   |                }
  8) + 13.169 us   |              }
  8) + 13.783 us   |            }
  8) + 14.012 us   |          }
  8) + 14.225 us   |        }
  8) + 14.420 us   |      }
  8) + 16.001 us   |    }
  8) + 16.572 us   |  }
  9)               |  ip_queue_xmit() {
  9)               |    __ip_queue_xmit() {
  9)               |      __sk_dst_check() {
  9)   0.104 us    |        ipv4_dst_check();
  9)   0.315 us    |      }
  9)   0.099 us    |      skb_push();
  9)               |      ip_local_out() {
  9)               |        __ip_local_out() {
  9)   0.104 us    |          ip_send_check();
  9)   0.325 us    |        }
  9)               |        ip_output() {
  9)               |          nf_hook_slow() {
  9)   0.094 us    |            apparmor_ip_postroute();
  9)   0.319 us    |          }
  9)               |          ip_finish_output() {
  9)               |            __ip_finish_output() {
  9)               |              ip_finish_output2() {
  9)               |                __dev_queue_xmit() {
  9)   0.099 us    |                  qdisc_pkt_len_init();
  9)               |                  netdev_core_pick_tx() {
  9)               |                    netdev_pick_tx() {
  9)   0.111 us    |                      __get_xps_queue_idx();
  9)   0.319 us    |                    }
  9)   0.548 us    |                  }
  9)   0.108 us    |                  _raw_spin_lock();
  9)               |                  sch_direct_xmit() {
  9)               |                    validate_xmit_skb_list() {
  9)               |                      validate_xmit_skb() {
  9)               |                        netif_skb_features() {
  9)               |                          gve_features_check [gve]() {
  9)   0.096 us    |                            gve_features_check_dqo [gve]();
  9)   0.302 us    |                          }
  9)   0.123 us    |                          skb_network_protocol();
  9)   0.756 us    |                        }
  9)   0.097 us    |                        skb_csum_hwoffload_help();
  9)   0.190 us    |                        validate_xmit_xfrm();
  9)   1.469 us    |                      }
  9)   1.669 us    |                    }
  9)   0.175 us    |                    _raw_spin_lock();
  9)               |                    dev_hard_start_xmit() {
  9)               |                      xmit_one.constprop.0() {
  9)               |                        gve_start_xmit [gve]() {
  9)               |                          gve_tx_dqo [gve]() {
  9)               |                            gve_try_tx_skb.isra.0 [gve]() {
  9)   0.100 us    |                              gve_has_avail_slots_tx_dqo [gve]();
  9)               |                              gve_tx_add_skb_dqo [gve]() {
  9)               |                                gve_tx_add_skb_no_copy_dqo.isra.0 [gve]() {
  9)   0.095 us    |                                  is_vmalloc_addr();
  9)   0.107 us    |                                  dma_map_page_attrs();
  9)   0.101 us    |                                  gve_tx_fill_pkt_desc_dqo.isra.0 [gve]();
  9)   0.101 us    |                                  dma_map_page_attrs();
  9)   0.099 us    |                                  gve_tx_fill_pkt_desc_dqo.isra.0 [gve]();
  9)   1.151 us    |                                }
  9)   1.469 us    |                              }
  9)   0.098 us    |                              skb_clone_tx_timestamp();
  9)   2.175 us    |                            }
  9)   2.493 us    |                          }
  9)   2.965 us    |                        }
  9)   3.283 us    |                      }
  9)   3.632 us    |                    }
  9)   0.101 us    |                    _raw_spin_lock();
  9)   6.382 us    |                  }
  9)               |                  __qdisc_run() {
  9)               |                    dequeue_skb() {
  9)   0.254 us    |                      fq_codel_dequeue [sch_fq_codel]();
  9)   0.473 us    |                    }
  9)   0.790 us    |                  }
  9)   0.099 us    |                  __local_bh_enable_ip();
  9)   8.974 us    |                }
  9)   9.192 us    |              }
  9)   9.414 us    |            }
  9)   9.619 us    |          }
  9) + 10.272 us   |        }
  9) + 10.929 us   |      }
  9) + 11.790 us   |    }
  9) + 12.010 us   |  }
  8)               |  ip_list_rcv() {
  8)   0.264 us    |    ip_rcv_core();
  8)               |    ip_sublist_rcv() {
  8)               |      ip_rcv_finish_core() {
  8)               |        tcp_v4_early_demux() {
  8)               |          __inet_lookup_established() {
  8)   0.127 us    |            inet_ehashfn();
  8)   0.602 us    |          }
  8)   0.201 us    |          ipv4_dst_check();
  8)   1.342 us    |        }
  8)   1.745 us    |      }
  8)               |      ip_sublist_rcv_finish() {
  8)               |        ip_local_deliver() {
  8)               |          ip_local_deliver_finish() {
  8)               |            ip_protocol_deliver_rcu() {
  8)               |              raw_local_deliver() {
  8)   0.141 us    |                raw_v4_input();
  8)   0.391 us    |              }
  8)               |              tcp_v4_rcv() {
  8)               |                tcp_inbound_hash() {
  8)   0.138 us    |                  tcp_do_parse_auth_options();
  8)   0.415 us    |                }
  8)               |                sk_filter_trim_cap() {
  8)               |                  security_sock_rcv_skb() {
  8)   0.119 us    |                    apparmor_socket_sock_rcv_skb();
  8)   0.463 us    |                  }
  8)   0.828 us    |                }
  8)   0.108 us    |                tcp_v4_fill_cb();
  8)   0.130 us    |                _raw_spin_lock();
